datetime,date,hour,day_of_week,month,is_weekend,temperature,flu_season_index,air_quality_index,emergency_admissions,icu_demand,staff_workload,bed_occupancy,emergency_admissions_lag_1h,emergency_admissions_lag_7h,emergency_admissions_lag_14h,icu_demand_lag_1h,icu_demand_lag_7h,icu_demand_lag_14h,emergency_admissions_rolling_3h,emergency_admissions_rolling_7h,emergency_admissions_rolling_14h
2025-09-19 03:01:54.727429,2025-09-19,3,4,9,0,14.919893588114178,0.18395110822293512,74.64939791493501,4,1,1,49,7.0,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,2.2857142857142856,2.4285714285714284
2025-09-19 04:01:54.727429,2025-09-19,4,4,9,0,12.226382473215676,0.2606403287453461,53.66866163541798,1,0,0,42,4.0,0.0,4.0,1.0,0.0,1.0,4.0,2.4285714285714284,2.2142857142857144
2025-09-19 05:01:54.727429,2025-09-19,5,4,9,0,10.226300916704778,0.19857047294157856,75.45762971092634,5,1,2,84,1.0,1.0,4.0,0.0,0.0,1.0,3.3333333333333335,3.0,2.2857142857142856
2025-09-19 06:01:54.727429,2025-09-19,6,4,9,0,5.194102564308494,0.1302146605434542,62.42205858321327,2,0,1,52,5.0,1.0,2.0,1.0,0.0,0.0,2.6666666666666665,3.142857142857143,2.2857142857142856
2025-09-19 07:01:54.727429,2025-09-19,7,4,9,0,9.261812535610154,0.2458283561011095,57.61090489987432,2,0,1,48,2.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2.2142857142857144
2025-09-19 08:01:54.727429,2025-09-19,8,4,9,0,7.470260214051425,0.27167464127193963,76.09305704041778,6,1,2,45,2.0,0.0,2.0,0.0,0.0,0.0,3.3333333333333335,3.857142857142857,2.5
2025-09-19 09:01:54.727429,2025-09-19,9,4,9,0,16.51282815249344,0.03592798992965916,62.96074398901225,3,0,1,65,6.0,7.0,2.0,1.0,0.0,0.0,3.6666666666666665,3.2857142857142856,2.5714285714285716
2025-09-19 10:01:54.727429,2025-09-19,10,4,9,0,9.47234256270299,0.15957989326583744,74.2509407053045,3,0,1,64,3.0,4.0,1.0,0.0,1.0,0.0,4.0,3.142857142857143,2.7142857142857144
2025-09-19 11:01:54.727429,2025-09-19,11,4,9,0,10.369614420353457,0.08535358792273325,57.902108358675335,1,0,0,76,3.0,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,3.142857142857143,2.7857142857142856
2025-09-19 12:01:54.727429,2025-09-19,12,4,9,0,11.654456128121403,0.01411835936308422,50.11787964266654,2,0,1,76,1.0,5.0,1.0,0.0,1.0,0.0,2.0,2.7142857142857144,2.857142857142857
2025-09-19 13:01:54.727429,2025-09-19,13,4,9,0,10.13080733911736,0.2005640085341956,64.86377578708833,3,0,1,79,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.857142857142857,3.0
2025-09-19 14:01:54.727429,2025-09-19,14,4,9,0,15.085153121292258,0.2588312332377677,53.006847699286524,6,1,2,83,3.0,2.0,3.0,0.0,0.0,0.0,3.6666666666666665,3.4285714285714284,3.2142857142857144
2025-09-19 15:01:54.727429,2025-09-19,15,4,9,0,8.132051914796644,0.04887079634321821,72.63127866574729,1,0,0,36,6.0,6.0,0.0,1.0,1.0,0.0,3.3333333333333335,2.7142857142857144,3.2857142857142856
2025-09-19 16:01:54.727429,2025-09-19,16,4,9,0,10.583822365711729,0.24372409728717015,58.28225408208231,2,0,1,81,1.0,3.0,7.0,0.0,0.0,0.0,3.0,2.5714285714285716,2.9285714285714284
2025-09-19 17:01:54.727429,2025-09-19,17,4,9,0,7.772588242905855,0.2560187200610825,63.309369398104366,2,0,0,66,2.0,3.0,4.0,0.0,0.0,1.0,1.6666666666666667,2.4285714285714284,2.7857142857142856
2025-09-19 18:01:54.727429,2025-09-19,18,4,9,0,6.039932466337882,0.27430213279994503,52.61100695274663,1,0,0,37,2.0,1.0,1.0,0.0,0.0,0.0,1.6666666666666667,2.4285714285714284,2.7857142857142856
2025-09-19 19:01:54.727429,2025-09-19,19,4,9,0,8.164692727284145,0.07958552672581572,58.59977745341758,3,0,1,54,1.0,2.0,5.0,0.0,0.0,1.0,2.0,2.5714285714285716,2.642857142857143
2025-09-19 20:01:54.727429,2025-09-19,20,4,9,0,9.888889608854765,0.27118591955696675,73.44470729775716,1,0,0,52,3.0,3.0,2.0,0.0,0.0,0.0,1.6666666666666667,2.2857142857142856,2.5714285714285716
2025-09-19 21:01:54.727429,2025-09-19,21,4,9,0,8.71209332644822,0.09619882642092967,54.54763735706958,3,0,1,39,1.0,6.0,2.0,0.0,1.0,0.0,2.3333333333333335,1.8571428571428572,2.642857142857143
2025-09-19 22:01:54.727429,2025-09-19,22,4,9,0,7.922737060378433,0.16570140403665085,69.41478683380872,1,0,0,59,3.0,1.0,6.0,0.0,0.0,1.0,1.6666666666666667,1.8571428571428572,2.2857142857142856
2025-09-19 23:01:54.727429,2025-09-19,23,4,9,0,5.781047608984498,0.015152241249684638,77.52277558413503,1,0,0,62,1.0,2.0,3.0,0.0,0.0,0.0,1.6666666666666667,1.7142857142857142,2.142857142857143
2025-09-20 00:01:54.727429,2025-09-20,0,5,9,1,9.750683282113915,0.01316432651062308,70.3951027927316,0,0,0,40,1.0,2.0,3.0,0.0,0.0,0.0,0.6666666666666666,1.4285714285714286,1.9285714285714286
2025-09-20 01:01:54.727429,2025-09-20,1,5,9,1,5.4858388779069935,0.21611196381966086,74.3306506787668,3,0,1,64,0.0,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,1.7142857142857142,2.0714285714285716
2025-09-20 02:01:54.727429,2025-09-20,2,5,9,1,12.280167891068807,0.1333439933933373,53.26914887911747,3,0,1,56,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.7142857142857142,2.142857142857143
2025-09-20 03:01:54.727429,2025-09-20,3,5,9,1,10.24731925880351,0.07688771261076527,57.521954780061634,0,0,0,82,3.0,1.0,3.0,0.0,0.0,0.0,2.0,1.5714285714285714,1.9285714285714286
2025-09-20 04:01:54.727429,2025-09-20,4,5,9,1,5.627345501605208,0.05712404880747306,76.83616556721773,1,0,0,32,0.0,3.0,6.0,0.0,0.0,1.0,1.3333333333333333,1.2857142857142858,1.5714285714285714
2025-09-20 05:01:54.727429,2025-09-20,5,5,9,1,9.07237276885041,0.20098604725776542,71.45316840854268,1,0,0,76,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.2857142857142858,1.5714285714285714
2025-09-20 06:01:54.727429,2025-09-20,6,5,9,1,7.74353078322825,0.00012046320760196183,69.18661479131933,1,0,0,78,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.2857142857142858,1.5
2025-09-20 07:01:54.727429,2025-09-20,7,5,9,1,10.957523531257541,0.24176735075905625,69.91300208365101,8,1,3,79,1.0,0.0,2.0,0.0,0.0,0.0,3.3333333333333335,2.4285714285714284,1.9285714285714286
2025-09-20 08:01:54.727429,2025-09-20,8,5,9,1,14.021351338069433,0.023774881838978645,62.426016629139305,2,0,1,37,8.0,3.0,1.0,1.0,0.0,0.0,3.6666666666666665,2.2857142857142856,2.0
2025-09-20 09:01:54.727429,2025-09-20,9,5,9,1,4.374482591062766,0.05744688447243583,51.336698948529595,1,0,0,84,2.0,3.0,3.0,0.0,0.0,0.0,3.6666666666666665,2.0,1.8571428571428572
2025-09-20 10:01:54.727429,2025-09-20,10,5,9,1,10.345078237442252,0.11587091858972687,73.53324626212188,1,0,0,42,1.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.142857142857143,1.8571428571428572
2025-09-20 11:01:54.727429,2025-09-20,11,5,9,1,9.519601613300079,0.14545762191483108,70.36139708646061,2,0,1,71,1.0,1.0,3.0,0.0,0.0,0.0,1.3333333333333333,2.2857142857142856,1.7857142857142858
2025-09-20 12:01:54.727429,2025-09-20,12,5,9,1,12.014020229351397,0.10649853474418254,64.18413392338174,8,1,2,32,2.0,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,3.2857142857142856,2.2857142857142856
2025-09-20 13:01:54.727429,2025-09-20,13,5,9,1,10.639589884713068,0.09621364949528817,76.99278846104772,4,1,1,49,8.0,1.0,1.0,1.0,0.0,0.0,4.666666666666667,3.7142857142857144,2.5
2025-09-20 14:01:54.727429,2025-09-20,14,5,9,1,7.744092004783543,0.2891748036219565,60.08478994955297,10,2,1,75,4.0,8.0,0.0,1.0,1.0,0.0,7.333333333333333,4.0,3.2142857142857144
2025-09-20 15:01:54.727429,2025-09-20,15,5,9,1,9.042838193000145,0.19247390437301828,58.82965232693708,2,0,1,74,10.0,2.0,3.0,2.0,0.0,0.0,5.333333333333333,4.0,3.142857142857143
2025-09-20 16:01:54.727429,2025-09-20,16,5,9,1,7.611922429589533,0.007029886610216462,76.18388975238328,6,1,2,64,2.0,1.0,3.0,0.0,0.0,0.0,6.0,4.714285714285714,3.357142857142857
2025-09-20 17:01:54.727429,2025-09-20,17,5,9,1,13.228021415795794,0.12905277253329395,73.90962964276956,4,1,1,42,6.0,1.0,0.0,1.0,0.0,0.0,4.0,5.142857142857143,3.642857142857143
2025-09-20 18:01:54.727429,2025-09-20,18,5,9,1,10.063934946015827,0.2625026099231911,65.44939431945033,2,0,1,49,4.0,2.0,1.0,1.0,0.0,0.0,4.0,5.142857142857143,3.7142857142857144
2025-09-20 19:01:54.727429,2025-09-20,19,5,9,1,15.703572057259022,0.09043685592320039,53.9220421837355,1,0,0,53,2.0,8.0,1.0,0.0,1.0,0.0,2.3333333333333335,4.142857142857143,3.7142857142857144
2025-09-20 20:01:54.727429,2025-09-20,20,5,9,1,9.818017558556138,0.02836690343231647,56.45214414395157,2,0,1,86,1.0,4.0,1.0,0.0,1.0,0.0,1.6666666666666667,3.857142857142857,3.7857142857142856
2025-09-20 21:01:54.727429,2025-09-20,21,5,9,1,7.874779699268611,0.22751543147697534,69.6868397122642,1,0,0,84,2.0,10.0,8.0,0.0,2.0,1.0,1.3333333333333333,2.5714285714285716,3.2857142857142856
2025-09-20 22:01:54.727429,2025-09-20,22,5,9,1,5.458856822161518,0.1818041495808244,61.55123713521235,1,0,0,38,1.0,2.0,2.0,0.0,0.0,0.0,1.3333333333333333,2.4285714285714284,3.2142857142857144
2025-09-20 23:01:54.727429,2025-09-20,23,5,9,1,4.590580971232165,0.17109375234795116,75.09419574997914,1,0,0,59,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.7142857142857142,3.2142857142857144
2025-09-21 00:01:54.727429,2025-09-21,0,6,9,1,5.2475921709835305,0.016072967882222376,78.49865027996613,1,0,0,54,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.2857142857142858,3.2142857142857144
2025-09-21 01:01:54.727429,2025-09-21,1,6,9,1,10.80137995303445,0.0421497029386552,74.16910775824755,0,0,0,45,1.0,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0,3.0714285714285716
2025-09-21 02:01:54.727429,2025-09-21,2,6,9,1,11.5261750696898,0.18676481886393412,61.32636268986671,2,0,1,84,0.0,1.0,8.0,0.0,0.0,1.0,1.0,1.1428571428571428,2.642857142857143
2025-09-21 03:01:54.727429,2025-09-21,3,6,9,1,5.2564278939035995,0.06234715243765074,73.66059287694273,1,0,0,84,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.4285714285714284
2025-09-21 04:01:54.727429,2025-09-21,4,6,9,1,12.685114942228346,0.1512210239245273,60.543250204120504,2,0,1,37,1.0,1.0,10.0,0.0,0.0,2.0,1.6666666666666667,1.1428571428571428,1.8571428571428572
2025-09-21 05:01:54.727429,2025-09-21,5,6,9,1,8.550816844949681,0.16346450580881802,55.01300263296902,2,0,1,73,2.0,1.0,2.0,0.0,0.0,0.0,1.6666666666666667,1.2857142857142858,1.8571428571428572
2025-09-21 06:01:54.727429,2025-09-21,6,6,9,1,10.440379035956648,0.08505215708128182,51.001796145975725,7,1,2,87,2.0,1.0,6.0,0.0,0.0,1.0,3.6666666666666665,2.142857142857143,1.9285714285714286
2025-09-21 07:01:54.727429,2025-09-21,7,6,9,1,14.836661884766272,0.28452754666244784,61.571501382830604,2,0,1,57,7.0,1.0,4.0,1.0,0.0,1.0,3.6666666666666665,2.2857142857142856,1.7857142857142858
2025-09-21 08:01:54.727429,2025-09-21,8,6,9,1,12.690517947596597,0.25273923205067256,77.10677911091845,5,1,2,41,2.0,0.0,2.0,0.0,0.0,0.0,4.666666666666667,3.0,2.0
2025-09-21 09:01:54.727429,2025-09-21,9,6,9,1,9.194408056282503,0.21671205228983956,57.169597632670296,2,0,1,80,5.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0714285714285716
2025-09-21 10:01:54.727429,2025-09-21,10,6,9,1,7.326423323754138,0.023398159922822726,56.19539494789352,1,0,0,53,2.0,1.0,2.0,0.0,0.0,0.0,2.6666666666666665,3.0,2.0
2025-09-21 11:01:54.727429,2025-09-21,11,6,9,1,3.544553796012085,0.03183900579270583,79.09462355723122,4,1,1,78,1.0,2.0,1.0,0.0,0.0,0.0,2.3333333333333335,3.2857142857142856,2.2142857142857144
2025-09-21 12:01:54.727429,2025-09-21,12,6,9,1,7.84254004227274,0.1478344037594867,50.75012338551776,2,0,1,58,4.0,2.0,1.0,1.0,0.0,0.0,2.3333333333333335,3.2857142857142856,2.2857142857142856
2025-09-21 13:01:54.727429,2025-09-21,13,6,9,1,9.366609283516917,0.0482140047572957,73.57346451181263,5,1,2,44,2.0,7.0,1.0,0.0,1.0,0.0,3.6666666666666665,3.0,2.5714285714285716
2025-09-21 14:01:54.727429,2025-09-21,14,6,9,1,7.038461418546448,0.2934796390588422,59.64109867222611,1,0,0,83,5.0,2.0,1.0,1.0,0.0,0.0,2.6666666666666665,2.857142857142857,2.5714285714285716
2025-09-21 15:01:54.727429,2025-09-21,15,6,9,1,9.606229098723086,0.047556070208222834,51.12463870608978,4,1,1,47,1.0,5.0,0.0,0.0,1.0,0.0,3.3333333333333335,2.7142857142857144,2.857142857142857
2025-09-21 16:01:54.727429,2025-09-21,16,6,9,1,10.230555648876305,0.1462403506391922,77.53407620628751,3,0,1,36,4.0,2.0,2.0,1.0,0.0,0.0,2.6666666666666665,2.857142857142857,2.9285714285714284
2025-09-21 17:01:54.727429,2025-09-21,17,6,9,1,9.325432054575764,0.10923631705245163,54.18926990628751,6,1,2,42,3.0,1.0,1.0,0.0,0.0,0.0,4.333333333333333,3.5714285714285716,3.2857142857142856
2025-09-21 18:01:54.727429,2025-09-21,18,6,9,1,8.04999225752962,0.19181592643622938,66.55337851177086,3,0,1,48,6.0,4.0,2.0,1.0,1.0,0.0,4.0,3.4285714285714284,3.357142857142857
2025-09-21 19:01:54.727429,2025-09-21,19,6,9,1,10.505964015900183,0.03871092266682747,58.221626222886435,2,0,1,77,3.0,2.0,2.0,0.0,0.0,0.0,3.6666666666666665,3.4285714285714284,3.357142857142857
2025-09-21 20:01:54.727429,2025-09-21,20,6,9,1,11.325821948708228,0.12909492841271727,51.95578406554073,3,0,1,72,2.0,5.0,7.0,0.0,1.0,1.0,2.6666666666666665,3.142857142857143,3.0714285714285716
2025-09-21 21:01:54.727429,2025-09-21,21,6,9,1,6.728802767671462,0.08241150984214309,51.49767456990137,0,0,0,87,3.0,1.0,2.0,0.0,0.0,0.0,1.6666666666666667,3.0,2.9285714285714284
2025-09-21 22:01:54.727429,2025-09-21,22,6,9,1,14.23279713923881,0.2663254574015064,53.46670096509016,2,0,1,34,0.0,4.0,5.0,0.0,1.0,1.0,1.6666666666666667,2.7142857142857144,2.7142857142857144
2025-09-21 23:01:54.727429,2025-09-21,23,6,9,1,9.704235603147215,0.012175713640408524,52.141010416681404,2,0,1,55,2.0,3.0,2.0,0.0,0.0,0.0,1.3333333333333333,2.5714285714285716,2.7142857142857144
2025-09-22 00:01:54.727429,2025-09-22,0,0,9,0,10.056548868834543,0.27411824820193775,72.81674346559768,2,0,1,31,2.0,6.0,1.0,0.0,1.0,0.0,2.0,2.0,2.7857142857142856
2025-09-22 01:01:54.727429,2025-09-22,1,0,9,0,12.12464326976967,0.24989824156590013,64.56698606850287,2,0,1,62,2.0,3.0,4.0,0.0,0.0,1.0,2.0,1.8571428571428572,2.642857142857143
2025-09-22 02:01:54.727429,2025-09-22,2,0,9,0,10.699648393790504,0.08927121493224463,60.28676274046939,2,0,1,77,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.8571428571428572,2.642857142857143
2025-09-22 03:01:54.727429,2025-09-22,3,0,9,0,12.859409901739735,0.2367871964031314,62.55106730396022,1,0,0,66,2.0,3.0,5.0,0.0,0.0,1.0,1.6666666666666667,1.5714285714285714,2.357142857142857
2025-09-22 04:01:54.727429,2025-09-22,4,0,9,0,10.861372495605472,0.009364068101624268,77.86840206717869,2,0,1,54,1.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.8571428571428572,2.4285714285714284
2025-09-22 05:01:54.727429,2025-09-22,5,0,9,0,8.162687876078687,0.29005966508801806,77.32255438214442,1,0,0,54,2.0,2.0,4.0,0.0,0.0,1.0,1.3333333333333333,1.7142857142857142,2.2142857142857144
2025-09-22 06:01:54.727429,2025-09-22,6,0,9,0,11.084510575618305,0.1579784827769368,71.47029440367731,1,0,0,68,1.0,2.0,3.0,0.0,0.0,0.0,1.3333333333333333,1.5714285714285714,2.0714285714285716
2025-09-22 07:01:54.727429,2025-09-22,7,0,9,0,6.568821378038015,0.09098430781963358,76.54047132265063,2,0,1,59,1.0,2.0,6.0,0.0,0.0,1.0,1.3333333333333333,1.5714285714285714,1.7857142857142858
2025-09-22 08:01:54.727429,2025-09-22,8,0,9,0,10.32567911732957,0.10877496377840312,59.58944082762874,2,0,1,70,2.0,2.0,3.0,0.0,0.0,0.0,1.6666666666666667,1.5714285714285714,1.7142857142857142
2025-09-22 09:01:54.727429,2025-09-22,9,0,9,0,9.900310028066617,0.019921606038149207,61.43327978024848,3,0,1,33,2.0,2.0,2.0,0.0,0.0,0.0,2.3333333333333335,1.7142857142857142,1.7857142857142858
2025-09-22 10:01:54.727429,2025-09-22,10,0,9,0,9.375649428182381,0.29680485421261177,68.41136545562685,6,1,2,48,3.0,1.0,3.0,0.0,0.0,0.0,3.6666666666666665,2.4285714285714284,2.0
2025-09-22 11:01:54.727429,2025-09-22,11,0,9,0,9.614387465683208,0.011787583545207736,68.70877841891793,5,1,2,56,6.0,2.0,0.0,1.0,0.0,0.0,4.666666666666667,2.857142857142857,2.357142857142857
2025-09-22 12:01:54.727429,2025-09-22,12,0,9,0,4.354452863507083,0.1964721369443577,64.45099514037022,3,0,1,81,5.0,1.0,2.0,1.0,0.0,0.0,4.666666666666667,3.142857142857143,2.4285714285714284
2025-09-22 13:01:54.727429,2025-09-22,13,0,9,0,8.353825276777116,0.13282077831193748,62.019735453138594,6,1,2,76,3.0,1.0,2.0,0.0,0.0,0.0,4.666666666666667,3.857142857142857,2.7142857142857144
2025-09-22 14:01:54.727429,2025-09-22,14,0,9,0,10.278534703423345,0.2846748654566145,79.58540934826085,3,0,1,68,6.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,2.7857142857142856
2025-09-22 15:01:54.727429,2025-09-22,15,0,9,0,10.479569175992202,0.07379992209203855,74.63370878353173,3,0,1,53,3.0,2.0,2.0,0.0,0.0,0.0,4.0,4.142857142857143,2.857142857142857
2025-09-22 16:01:54.727429,2025-09-22,16,0,9,0,6.916974577222126,0.15962604718140339,63.04940593664136,2,0,1,79,3.0,3.0,2.0,0.0,0.0,0.0,2.6666666666666665,4.0,2.857142857142857
2025-09-22 17:01:54.727429,2025-09-22,17,0,9,0,13.797123522594102,0.14470686257482587,71.81877431718705,2,0,1,66,2.0,6.0,1.0,0.0,1.0,0.0,2.3333333333333335,3.4285714285714284,2.9285714285714284
2025-09-22 18:01:54.727429,2025-09-22,18,0,9,0,7.401475455356497,0.2108599332150304,58.08685079757379,2,0,1,82,2.0,5.0,2.0,0.0,1.0,0.0,2.0,3.0,2.9285714285714284
2025-09-22 19:01:54.727429,2025-09-22,19,0,9,0,12.90837160158021,0.02040306958572615,53.0050797871199,0,0,0,54,2.0,3.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.5714285714285716,2.857142857142857
2025-09-22 20:01:54.727429,2025-09-22,20,0,9,0,11.281583085615054,0.05813673900700645,60.57293076658222,0,0,0,58,0.0,6.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.7142857142857142,2.7857142857142856
2025-09-22 21:01:54.727429,2025-09-22,21,0,9,0,8.061318070468591,0.06436944602785495,62.089184003701824,0,0,0,60,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.642857142857143
2025-09-22 22:01:54.727429,2025-09-22,22,0,9,0,15.325932677828536,0.2214452264525069,50.49611373682012,2,0,1,74,0.0,3.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.1428571428571428,2.642857142857143
2025-09-22 23:01:54.727429,2025-09-22,23,0,9,0,6.41908950473056,0.05674160889802202,74.44376004907689,3,0,1,64,2.0,2.0,3.0,0.0,0.0,0.0,1.6666666666666667,1.2857142857142858,2.642857142857143
2025-09-23 00:01:54.727429,2025-09-23,0,1,9,0,12.757462520830003,0.172047529167293,60.77580207167544,2,0,1,57,3.0,2.0,6.0,0.0,0.0,1.0,2.3333333333333335,1.2857142857142858,2.357142857142857
2025-09-23 01:01:54.727429,2025-09-23,1,1,9,0,13.001746954128935,0.0645731461502861,67.41254497340441,2,0,1,67,2.0,2.0,5.0,0.0,0.0,1.0,2.3333333333333335,1.2857142857142858,2.142857142857143
2025-09-23 02:01:54.727429,2025-09-23,2,1,9,0,7.988139372770066,0.25848748502519353,52.21889561812868,1,0,0,87,2.0,0.0,3.0,0.0,0.0,0.0,1.6666666666666667,1.4285714285714286,2.0
2025-09-23 03:01:54.727429,2025-09-23,3,1,9,0,14.177395900192987,0.28265563634689156,55.24990486251752,1,0,0,73,1.0,0.0,6.0,0.0,0.0,1.0,1.3333333333333333,1.5714285714285714,1.6428571428571428
2025-09-23 04:01:54.727429,2025-09-23,4,1,9,0,9.249860456203141,0.15554789248267212,76.6908117598268,2,0,1,82,1.0,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,1.8571428571428572,1.5714285714285714
2025-09-23 05:01:54.727429,2025-09-23,5,1,9,0,10.866080887839571,0.10569266526275348,68.26062583648402,1,0,0,79,2.0,2.0,3.0,0.0,0.0,0.0,1.3333333333333333,1.7142857142857142,1.4285714285714286
2025-09-23 06:01:54.727429,2025-09-23,6,1,9,0,10.780965516313662,0.07021733250524974,78.50852150511457,0,0,0,79,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.2857142857142858,1.2857142857142858
2025-09-23 07:01:54.727429,2025-09-23,7,1,9,0,9.597073775588356,0.01493430045691313,79.9625010317395,1,0,0,33,0.0,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.1428571428571428,1.2142857142857142
2025-09-23 08:01:54.727429,2025-09-23,8,1,9,0,12.432424819479346,0.08055002285924862,61.15580345999283,2,0,1,57,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.1428571428571428,1.2142857142857142
2025-09-23 09:01:54.727429,2025-09-23,9,1,9,0,12.380466161656638,0.19627073398359537,58.96409192249824,6,1,2,81,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.8571428571428572,1.6428571428571428
2025-09-23 10:01:54.727429,2025-09-23,10,1,9,0,4.7544040802854575,0.16008507939276326,75.7506816547729,0,0,0,60,6.0,1.0,0.0,1.0,0.0,0.0,2.6666666666666665,1.7142857142857142,1.6428571428571428
2025-09-23 11:01:54.727429,2025-09-23,11,1,9,0,13.913020728634457,0.28321238348427824,79.95834281112363,1,0,0,52,0.0,2.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.5714285714285714,1.7142857142857142
2025-09-23 12:01:54.727429,2025-09-23,12,1,9,0,5.012524035892977,0.11888317874751017,68.88923702697372,2,0,1,43,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.7142857142857142,1.7142857142857142
2025-09-23 13:01:54.727429,2025-09-23,13,1,9,0,13.097638613024973,0.20815900269851836,73.85422167534567,1,0,0,57,2.0,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,1.8571428571428572,1.5714285714285714
2025-09-23 14:01:54.727429,2025-09-23,14,1,9,0,13.38011541048275,0.1467968242425364,73.45237576445824,3,0,1,43,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.142857142857143,1.6428571428571428
2025-09-23 15:01:54.727429,2025-09-23,15,1,9,0,6.7271007093544055,0.15377286477726348,60.66019124658641,2,0,1,30,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.142857142857143,1.6428571428571428
2025-09-23 16:01:54.727429,2025-09-23,16,1,9,0,8.767557136136245,0.08033229438123525,67.22811140771262,1,0,0,72,2.0,6.0,1.0,0.0,1.0,0.0,2.0,1.4285714285714286,1.6428571428571428
2025-09-23 17:01:54.727429,2025-09-23,17,1,9,0,6.682885994542193,0.1364852330525999,74.9917082379264,2,0,0,61,1.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.7142857142857142,1.7142857142857142
2025-09-23 18:01:54.727429,2025-09-23,18,1,9,0,9.355236909133794,0.14123549910381217,70.64341628783166,2,0,1,83,2.0,1.0,2.0,0.0,0.0,0.0,1.6666666666666667,1.8571428571428572,1.7142857142857142
2025-09-23 19:01:54.727429,2025-09-23,19,1,9,0,9.075897147442776,0.21199275652468016,50.63491441946115,3,0,1,88,2.0,2.0,1.0,0.0,0.0,0.0,2.3333333333333335,2.0,1.8571428571428572
2025-09-23 20:01:54.727429,2025-09-23,20,1,9,0,12.338981596808019,0.28219199975583414,60.101170066926,1,0,0,70,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9285714285714286
2025-09-23 21:01:54.727429,2025-09-23,21,1,9,0,13.930926238358825,0.09879638324475128,54.33427089783816,2,0,1,47,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.8571428571428572,2.0
2025-09-23 22:01:54.727429,2025-09-23,22,1,9,0,14.187051432369868,0.012660140574389533,56.98916636234117,1,0,0,89,2.0,2.0,2.0,0.0,0.0,0.0,1.3333333333333333,1.7142857142857142,1.9285714285714286
2025-09-23 23:01:54.727429,2025-09-23,23,1,9,0,8.313495920265094,0.14888853765019192,77.16468432473977,2,0,1,34,1.0,1.0,6.0,0.0,0.0,1.0,1.6666666666666667,1.8571428571428572,1.6428571428571428
2025-09-24 00:01:54.727429,2025-09-24,0,2,9,0,9.372334378766416,0.16333839964475058,51.10679866732305,1,0,0,71,2.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.7142857142857142,1.7142857142857142
2025-09-24 01:01:54.727429,2025-09-24,1,2,9,0,4.949685423337149,0.050532165339574574,56.59402135885771,0,0,0,44,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.4285714285714286,1.6428571428571428
2025-09-24 02:01:54.727429,2025-09-24,2,2,9,0,7.582389800511434,0.22813938188282,59.287080567146944,1,0,0,88,0.0,3.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.1428571428571428,1.5714285714285714
2025-09-24 03:01:54.727429,2025-09-24,3,2,9,0,12.894554899292373,0.2954787325324475,68.50652215899184,0,0,0,71,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.5
2025-09-24 04:01:54.727429,2025-09-24,4,2,9,0,14.846748470644695,0.28373241510253827,66.02305070257597,0,0,0,45,0.0,2.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.7142857142857143,1.2857142857142858
2025-09-24 05:01:54.727429,2025-09-24,5,2,9,0,6.296953384360234,0.059131811647095654,56.548084485601585,2,0,1,65,0.0,1.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.8571428571428571,1.2857142857142858
